Region,Product,System,count,Area_ha,Animals_total_head,Producing_animals_head,Animals_sold_head,Pasture_share_pct,Supplement_share_pct,Common_feed_share_pct,Waste_feed_share_pct,Intake_assumption_kg_head_day,Pasture_feed_kg_head_day,Supplement_feed_kg_head_day,Common_feed_kg_head_day,Waste_feed_kg_head_day,Unallocated_feed_share_pct,Unallocated_feed_kg_head_day,Total_feed_kg_head_day,Vaccinated_head,Vaccination_share_pct,Milk_output_l_day,Milk_sales_l_7d,Milk_yield_l_head_day,Proxy_total_feed_kg_head_day,Proxy_body_weight_kg,Proxy_forage_share_pct,Proxy_tree_forage_share_pct,Proxy_compound_feed_share_pct,Proxy_mineral_share_pct,Proxy_forage_kg_head_day,Proxy_tree_forage_kg_head_day,Proxy_compound_feed_kg_head_day,Proxy_mineral_kg_head_day,Egg_output_reported,Egg_sales_reported,Eggs_per_head_reported,Birds_sold_head,Birds_consumed_head,Species,Output_unit,Sales_unit,Diet_basis,Proxy_diet_basis,Diet_data_status,Ration_composition_note,Diet_proxy_source_key,Diet_proxy_quality,Diet_proxy_note,Diet_proxy_citations,Livestock_profile_key,Livestock_climate_zone,Emission_head_basis,Animals_emission_basis_head,Headcount_emissions_basis_head,kgCH4_enteric_yr,kgCH4_manure_mgmt_yr,kgCH4_livestock_total_yr,kgNH3_manure_mgmt_total_yr,kgNH3_manure_housing_storage_yard_yr,kgNH3_manure_application_yr,kgNH3_grazing_yr,kgNOx_manure_mgmt_as_NO2_yr,kgNexcretion_manure_yr,kgVS_manure_yr,FracGasMS_weighted,FracLeachMS_weighted,EF3_manure_direct_weighted,kgN2ON_manure_mgmt_direct_yr,kgN2ON_manure_mgmt_indirect_yr,kgN2ON_manure_mgmt_total_yr,kgN2O_manure_mgmt_direct_yr,kgN2O_manure_mgmt_indirect_yr,kgN2O_manure_mgmt_total_yr,kgN2_manure_mgmt_yr,kgN_manure_after_management_yr,DFE_livestock_status,Representative_live_weight_kg,Animals_total_live_weight_kg,Producing_animals_live_weight_kg,Animals_sold_live_weight_kg,Headcount_emissions_basis_per_1kg_product,kgCH4_enteric_per_1kg_product,kgCH4_manure_mgmt_per_1kg_product,kgCH4_livestock_total_per_1kg_product,kgNH3_manure_mgmt_total_per_1kg_product,kgNH3_manure_housing_storage_yard_per_1kg_product,kgNH3_manure_application_per_1kg_product,kgNH3_grazing_per_1kg_product,kgNOx_manure_mgmt_as_NO2_per_1kg_product,kgNexcretion_manure_per_1kg_product,kgVS_manure_per_1kg_product,kgN2ON_manure_mgmt_direct_per_1kg_product,kgN2ON_manure_mgmt_indirect_per_1kg_product,kgN2ON_manure_mgmt_total_per_1kg_product,kgN2O_manure_mgmt_direct_per_1kg_product,kgN2O_manure_mgmt_indirect_per_1kg_product,kgN2O_manure_mgmt_total_per_1kg_product,kgN2_manure_mgmt_per_1kg_product,kgN_manure_after_management_per_1kg_product,Animal_weight_normalization_note,Live_weight_equivalent_kg,Meat_yield_fraction,Estimated_meat_output_kg,Milk_output_kg_fpcm_day,Milk_sales_kg_fpcm_7d,Egg_output_kg,Egg_sales_kg,Reference_output_kg,Normalization_factor_to_1kg,Normalized_product_output_kg,Area_ha_per_1kg_product,Animals_total_live_weight_kg_per_1kg_product,Producing_animals_live_weight_kg_per_1kg_product,Animals_sold_live_weight_kg_per_1kg_product,Live_weight_equivalent_kg_per_1kg_product,Milk_output_l_per_1kg_product,Milk_output_kg_fpcm_per_1kg_product,Milk_sales_l_per_1kg_product,Milk_sales_kg_fpcm_per_1kg_product,Egg_output_reported_per_1kg_product,Egg_output_kg_per_1kg_product,Egg_sales_reported_per_1kg_product,Egg_sales_kg_per_1kg_product,Birds_sold_head_per_1kg_product,Birds_consumed_head_per_1kg_product,Intake_assumption_kg_per_1kg_product,Pasture_feed_kg_per_1kg_product,Supplement_feed_kg_per_1kg_product,Common_feed_kg_per_1kg_product,Waste_feed_kg_per_1kg_product,Unallocated_feed_kg_per_1kg_product,Total_feed_kg_per_1kg_product,Feed_mass_balance_note,Proxy_total_feed_kg_per_1kg_product,Proxy_forage_kg_per_1kg_product,Proxy_tree_forage_kg_per_1kg_product,Proxy_compound_feed_kg_per_1kg_product,Proxy_mineral_kg_per_1kg_product,Vaccinated_head_per_1kg_product,Functional_unit,Reference_output_basis_note
Sierra,eggs,meat poultry,6,,36750.0,36750.0,,,,,,,,,,,,,,,,,,,0.081,,0.0,0.0,100.0,0.0,0.0,0.0,0.081,0.0,54930.0,54000.0,1.125,30837.0,,chicken,kg shell eggs,reported survey units,,as-fed kg/head/day,no diet share data in ESPAC; literature proxy attached from config,no diet/ration fields found in avian module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml,eggs,Ecuador direct,Semipasture or free-range scavenging was not quantified in the source; proxy covers balanced feed only.,Evaluación de parámetros productivos en crianza de gallinas criollas (gallina feliz). Patoa de Vallejo-Pujilí - Reports 0.081 ± 0.002 kg balanced feed per hen per day in a semipasture system in Cotopaxi. (https://repositorio.utc.edu.ec/handle/27000/7769),eggs_other_poultry,tropical_montane,Producing_animals_head,36750.0,,,,,,,,,,,,0.035,0.0,0.0,,,,,,,,,livestock DFE computed from YAML-configured Tier 1 factors,1.514,55639.5,55639.5,,,,,,,,,,,,,,,,,,,,,"Animal kg per 1 kg product expresses the live-weight biomass associated with 1 kg shell eggs, calculated as total bird live weight divided by total egg output for the row, i.e. based on total head count rather than producing-head count.",55639.5,,,,,3114.47607,3061.746,3114.47607,0.0003210812918527,1.0,,17.86480253803973,17.86480253803973,,17.86480253803973,,,,,17.63699536147022,1.0,17.338389760047185,0.9830693610049154,9.9011837968625,,,,,,,,,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,2.600758464007077e-05,0.0,0.0,2.600758464007077e-05,0.0,,1 kg shell eggs,Egg counts converted to kg shell eggs; live-weight-equivalent per kg shell eggs is based on total flock live weight divided by total egg output.
Sierra,goat_live,(all holdings),86,5.0,4.0,,,,,,,,,,,,,,,,,,,,1.011,23.0,79.0,21.0,0.0,0.0,0.799,0.212,0.0,0.0,,,,,,caprine,kg meat (carcass-weight proxy),,,dry-matter kg/head/day,no diet share data in ESPAC; literature proxy attached from config,no diet/ration fields found in other livestock module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml,goat_live,Ecuador plus fallback composite,Composite proxy. Total intake is a fallback mature-doe dry matter intake example; tree-forage share is based on Ecuadorian caprine preference data and native browse literature from the Ecuadorian Sierra.,Evaluación de la preferencia de consumo de leguminosas arbóreas con potencial forrajero en rumiantes menores - Reports caprine Acacia melanoxylon voluntary intake of 211.07 g/kg MS and 20.155 g/kg PV^0.75 at 23 kg live weight. (https://repositorio.uta.edu.ec/items/770d67bf-97e2-485a-8227-d941b7f4e1b2) | Cabras Lecheras Selección y Hábitos de Consumo de Plantas Nativas en la Sierra Ecuatoriana - Ecuador review identifying native browse and shrub resources as a central component of dairy goat feeding in the Sierra. (https://polodelconocimiento.com/ojs/index.php/es/article/download/7592/pdf) | Goat Nutrition - Provides a mature-doe dry matter intake example of about 1.011 kg/day (2.23 lb/day) used as fallback total intake. (https://sfyl.ifas.ufl.edu/duval/agriculture-and-agribusiness-management/livestock-and-poultry/goats/goat-nutrition/),goat_low,tropical_montane,Animals_total_head,4.0,,,,,,,,,,,,0.0175,0.00105,0.0023,,,,,,,,,livestock DFE computed from YAML-configured Tier 1 factors,23.0,92.0,,,,,,,,,,,,,,,,,,,,,,"Animal live-weight kg per 1 kg product expresses the standing animal biomass associated with 1 kg meat output, using representative live weight and a carcass-yield proxy for the row.",92.0,0.46,42.32,,,,,42.32,0.0236294896030245,1.0,0.1181474480151228,2.1739130434782608,,,2.1739130434782608,,,,,,,,,,,,,,,,,,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,0.0238894139886578,0.0188799621928166,0.0050094517958412,0.0,0.0,,1 kg meat (carcass-weight proxy),"Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy."
Sierra,horse_live,(all holdings),1991,12.0,1.0,,,,,,,,,,,,,,,,,,,,6.75,450.0,100.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,,,,,,equine,kg live weight equivalent,,,dry-matter kg/head/day,no diet share data in ESPAC; literature proxy attached from config,no diet/ration fields found in other livestock module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml,horse_live,Non-Ecuador fallback inference,Derived as 1.5% of body weight in forage dry matter for a representative 450 kg adult horse.,Understanding Hay Quality Even Good Hay Can Have Bad Things In It - AAEP guidance indicates horses should receive about 1 to 1.5% of body weight in forage; proxy uses the upper end and a representative 450 kg body weight. (https://aaep.org/post/understanding-hay-quality-even-good-hay-can-have-bad-things-in-it/),horse_low,tropical_montane,Animals_total_head,1.0,,,,,,,,,,,,0.0175,0.00105,0.0023,,,,,,,,,livestock DFE computed from YAML-configured Tier 1 factors,450.0,450.0,,,,,,,,,,,,,,,,,,,,,,"For live-animal products without a meat-output proxy, animal-live-weight-kg-per-kg-product columns are left blank. Use Representative_live_weight_kg as the animal weight reference.",450.0,,,,,,,450.0,0.0022222222222222,1.0,0.0266666666666666,,,,1.0,,,,,,,,,,,,,,,,,,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,0.015,0.015,0.0,0.0,0.0,,1 kg live weight equivalent,Animals_total_head multiplied by representative live weight to express kg live weight equivalent.
Sierra,milk,(unknown),45,4.0,6.0,2.0,,90.0,10.0,,,10.0,9.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,100.0,8.5,154.0,4.083333333333334,,,,,,,,,,,,,,,,cattle,kg FPCM/day,L/7d,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption",pasture + supplement shares from ESPAC cattle module,,,,,cattle_other,tropical_montane,Animals_total_head,6.0,,,,,,,,,,,,0.0216,0.00175,0.0013,,,,,,,,,livestock DFE computed from YAML-configured Tier 1 factors,400.0,2400.0,800.0,,,,,,,,,,,,,,,,,,,,,"Animal kg per 1 kg product expresses the live-weight biomass associated with 1 kg FPCM, calculated as total animal live weight divided by total milk output for the row, i.e. based on total head count rather than producing-head count.",2400.0,,,8.35326807,151.34156268,,,8.35326807,0.1197136248495853,1.0,0.4788544993983414,287.3126996390049,95.77089987966828,,287.3126996390049,1.0175658112214756,1.0,18.435898226836144,18.11764705882353,,,,,,,1.197136248495853,1.0774226236462676,0.1197136248495853,0.0,0.0,0.0,1.197136248495853,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,,,,,,0.7182817490975122,1 kg FPCM,Milk liters/day converted to kg FPCM; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.
Sierra,milk,beef,691,6.5,8.0,3.0,,95.0,10.0,,,8.0,7.6,0.8,0.0,0.0,0.0,0.0,8.4,9.0,100.0,8.0,75.5,4.0,,,,,,,,,,,,,,,,cattle,kg FPCM/day,L/7d,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption",pasture + supplement shares from ESPAC cattle module,,,,,cattle_other,tropical_montane,Animals_total_head,8.0,,,,,,,,,,,,0.0216,0.00175,0.0013,,,,,,,,,livestock DFE computed from YAML-configured Tier 1 factors,400.0,3200.0,1200.0,,,,,,,,,,,,,,,,,,,,,"Animal kg per 1 kg product expresses the live-weight biomass associated with 1 kg FPCM, calculated as total animal live weight divided by total milk output for the row, i.e. based on total head count rather than producing-head count.",3200.0,,,7.86189936,74.19667521,,,7.86189936,0.1271957264026844,1.0,0.8267722216174489,407.0263244885903,152.63487168322135,,407.0263244885903,1.0175658112214756,1.0,9.603277343402675,9.4375,,,,,,,1.0175658112214752,0.9666875206604013,0.10175658112214753,0.0,0.0,0.0,1.068444101782549,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,,,,,,1.14476153762416,1 kg FPCM,Milk liters/day converted to kg FPCM; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.
Sierra,milk,dairy,4191,2.0,6.0,2.0,,90.0,10.0,,,12.0,10.8,1.2,0.0,0.0,0.0,0.0,12.0,6.0,100.0,15.0,140.0,6.4,,,,,,,,,,,,,,,,cattle,kg FPCM/day,L/7d,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption",pasture + supplement shares from ESPAC cattle module,,,,,cattle_dairy,tropical_montane,Animals_total_head,6.0,,,,,,,,,,,,0.121,0.0133,0.0081,,,,,,,,,livestock DFE computed from YAML-configured Tier 1 factors,450.0,2700.0,900.0,,,,,,,,,,,,,,,,,,,,,"Animal kg per 1 kg product expresses the live-weight biomass associated with 1 kg FPCM, calculated as total animal live weight divided by total milk output for the row, i.e. based on total head count rather than producing-head count.",2700.0,,,14.7410613,137.5832388,,,14.7410613,0.0678377207480983,1.0,0.1356754414961967,183.16184601986564,61.05394867328854,,183.16184601986564,1.0175658112214756,1.0,9.497280904733772,9.333333333333334,,,,,,,0.8140526489771795,0.7326473840794616,0.08140526489771795,0.0,0.0,0.0,0.8140526489771795,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,,,,,,0.4070263244885903,1 kg FPCM,Milk liters/day converted to kg FPCM; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.
Sierra,milk,dual-purpose,1680,5.25,9.0,3.0,,90.0,10.0,,,10.0,9.0,1.0,0.0,0.0,0.0,0.0,10.0,9.0,100.0,12.0,125.0,5.0,,,,,,,,,,,,,,,,cattle,kg FPCM/day,L/7d,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption",pasture + supplement shares from ESPAC cattle module,,,,,cattle_other,tropical_montane,Animals_total_head,9.0,,,,,,,,,,,,0.0216,0.00175,0.0013,,,,,,,,,livestock DFE computed from YAML-configured Tier 1 factors,400.0,3600.0,1200.0,,,,,,,,,,,,,,,,,,,,,"Animal kg per 1 kg product expresses the live-weight biomass associated with 1 kg FPCM, calculated as total animal live weight divided by total milk output for the row, i.e. based on total head count rather than producing-head count.",3600.0,,,11.79284904,122.8421775,,,11.79284904,0.0847971509351229,1.0,0.4451850424093956,305.2697433664427,101.75658112214757,,305.2697433664427,1.0175658112214756,1.0,10.599643866890371,10.416666666666666,,,,,,,0.847971509351229,0.763174358416106,0.0847971509351229,0.0,0.0,0.0,0.847971509351229,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,,,,,,0.7631743584161067,1 kg FPCM,Milk liters/day converted to kg FPCM; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.
Sierra,mule_live,(all holdings),568,15.025,1.0,,,,,,,,,,,,,,,,,,,,7.0,350.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,mule,kg live weight equivalent,,,dry-matter kg/head/day,no diet share data in ESPAC; literature proxy attached from config,no diet/ration fields found in other livestock module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml,mule_live,Non-Ecuador fallback inference,"Derived as 2.0% of body weight in dry matter, using the midpoint of the 1.75% to 2.25% maintenance guideline for a representative 350 kg mule.",Management recommendations for donkeys and mules - Ontario guidance gives 1.75% to 2.25% of body weight dry matter intake for maintenance in donkeys and mules; proxy uses the midpoint and a representative 350 kg body weight. (https://www.ontario.ca/page/management-recommendations-donkeys-and-mules),mule_ass_low,tropical_montane,Animals_total_head,1.0,,,,,,,,,,,,0.0175,0.00105,0.0023,,,,,,,,,livestock DFE computed from YAML-configured Tier 1 factors,350.0,350.0,,,,,,,,,,,,,,,,,,,,,,"For live-animal products without a meat-output proxy, animal-live-weight-kg-per-kg-product columns are left blank. Use Representative_live_weight_kg as the animal weight reference.",350.0,,,,,,,350.0,0.0028571428571428,1.0,0.0429285714285714,,,,1.0,,,,,,,,,,,,,,,,,,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,0.02,0.02,0.0,0.0,0.0,,1 kg live weight equivalent,Animals_total_head multiplied by representative live weight to express kg live weight equivalent.
Sierra,ovine_live,(all ovine),2092,1.37,4.0,,2.0,,,,,,,,,,,,,,,,,,1.272,60.44,78.1,21.5,0.0,0.4,0.994,0.273,0.0,0.005,,,,,,ovine,kg meat (carcass-weight proxy),head,,dry-matter kg/head/day,no diet share data in ESPAC; literature proxy attached from config,no diet/ration fields found in ovine module; literature proxy diet attached from inputs/02-05_espac_lci_coefficients.yml,ovine_live,Ecuador composite,Composite Ecuador proxy. Total intake is based on an ovine feeding trial; tree-forage share comes from Acacia mearnsii voluntary intake; mineral intake comes from a Blackbelly sheep grazing study in the Ecuadorian Amazon.,UTA thesis by Erika Esthefanía Lluay Guilcapi (bitstream 32507) - Reports voluntary dry matter intake of 1268.85 g/day in weaned sheep in Ecuador. (https://repositorio.uta.edu.ec/bitstream/123456789/32507/1/Tesis%20182%20Medicina%20Veterinaria%20y%20Zootecnia%20-Lluay%20Guilcapi%20Erika%20Esthefan%C3%ADa.pdf) | Evaluación de la preferencia de consumo de leguminosas arbóreas con potencial forrajero en rumiantes menores - Reports ovine Acacia mearnssi voluntary intake of 272.50 g/kg MS and 12.60 g/kg PV^0.75 at 60.44 kg live weight. (https://repositorio.uta.edu.ec/items/770d67bf-97e2-485a-8227-d941b7f4e1b2) | Effect of Mineral Supplementation on the Macromineral Concentration in Blood in Pre- and Postpartum Blackbelly Sheep - Reports 0.005 kg per animal per day mineral supplementation under free-grazing conditions in the Ecuadorian Amazon. (https://pmc.ncbi.nlm.nih.gov/articles/PMC7401505/),ovine_low,tropical_montane,Animals_total_head,4.0,,,,,,,,,,,,0.0175,0.00105,0.0023,,,,,,,,,livestock DFE computed from YAML-configured Tier 1 factors,60.44,241.76,,120.88,,,,,,,,,,,,,,,,,,,,"Animal live-weight kg per 1 kg product expresses the standing animal biomass associated with 1 kg meat output, using representative live weight and a carcass-yield proxy for the row.",241.76,0.46,111.2096,,,,,111.2096,0.0089920294650821,1.0,0.0123190803671625,2.1739130434782608,,1.0869565217391304,2.1739130434782608,,,,,,,,,,,,,,,,,,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,0.0114378614795844,0.0089380772882916,0.0024548240439674,0.0,4.496014732541076e-05,,1 kg meat (carcass-weight proxy),"Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy."
Sierra,swine_live,(all swine),3021,1.87,2.0,,2.0,,20.0,50.0,80.0,2.5,,0.5,1.25,2.0,0.0,0.0,3.75,,,,,,,,,,,,,,,,,,,,,swine,kg meat (carcass-weight proxy),head,as-fed kg/head/day,,"share-based, absolute kg/head/day estimated from configured intake assumption",common feed + supplement + waste shares from ESPAC swine module,,,,,swine_mixed,tropical_montane,Animals_total_head,2.0,,,,,,,,,,,,0.332,0.00525,0.00483,,,,,,,,,livestock DFE computed from YAML-configured Tier 1 factors,75.23,150.46,,150.46,,,,,,,,,,,,,,,,,,,,"Animal live-weight kg per 1 kg product expresses the standing animal biomass associated with 1 kg meat output, using representative live weight and a carcass-yield proxy for the row.",150.46,0.66,99.3036,,,,,99.3036,0.0100701283739965,1.0,0.0188311400593734,1.5151515151515154,,1.5151515151515154,1.5151515151515154,,,,,,,,,,,0.02517532093499125,,0.00503506418699825,0.012587660467495624,0.020140256747993,0.0,0.03776298140248687,Feed columns are constructed to satisfy: Pasture_feed_kg_per_1kg_product = Cultivated_pasture_feed_kg_per_1kg_product + Natural_pasture_feed_kg_per_1kg_product + Unmatched_pasture_feed_kg_per_1kg_product; and Total_feed_kg_per_1kg_product = Pasture_feed_kg_per_1kg_product + Supplement_feed_kg_per_1kg_product + Common_feed_kg_per_1kg_product + Waste_feed_kg_per_1kg_product + Unallocated_feed_kg_per_1kg_product.,,,,,,,1 kg meat (carcass-weight proxy),"Animals_total_head multiplied by representative live weight, then converted to estimated meat output with the configured carcass-yield proxy."
