Region,Cropping_system,Crop,Category,Irrigated_area_ha__minValue,Irrigated_area_ha__maxValue,Electricity_kWh_ha__minValue,Electricity_kWh_ha__maxValue,Manure_kgha__minValue,Manure_kgha__maxValue,Urea_kgha__minValue,Urea_kgha__maxValue,MAP_kgha__minValue,MAP_kgha__maxValue,UAN_kgha__minValue,UAN_kgha__maxValue,CAN_kgha__minValue,CAN_kgha__maxValue,Compost_kg_ha__minValue,Compost_kg_ha__maxValue,Digestate_kg_ha__minValue,Digestate_kg_ha__maxValue,Acaricide_kgha__minValue,Acaricide_kgha__maxValue,Biocide_NE_kgha__minValue,Biocide_NE_kgha__maxValue,Seed_share_pct__minValue,Seed_share_pct__maxValue,Manure_type__minValue,Manure_type__maxValue,count__minValue,count__maxValue,Province__minValue,Province__maxValue,Seeding_date__minValue,Seeding_date__maxValue,Harvest_date__minValue,Harvest_date__maxValue,Cycle_length_months__minValue,Cycle_length_months__maxValue,Area_ha__minValue,Area_ha__maxValue,Yield_kgha__minValue,Yield_kgha__maxValue,Irrig_m3__minValue,Irrig_m3__maxValue,Irrig_equipment__minValue,Irrig_equipment__maxValue,Packaging_type1__minValue,Packaging_type1__maxValue,Packaging_type2__minValue,Packaging_type2__maxValue,Fuel_type__minValue,Fuel_type__maxValue,Fuel_unit__minValue,Fuel_unit__maxValue,Fuel_ha__minValue,Fuel_ha__maxValue,NPK_kgha__minValue,NPK_kgha__maxValue,AN_kgha__minValue,AN_kgha__maxValue,AP_kgha__minValue,AP_kgha__maxValue,AS_kgha__minValue,AS_kgha__maxValue,Total_fert_min_kgha__minValue,Total_fert_min_kgha__maxValue,Total_fert_org_kgha__minValue,Total_fert_org_kgha__maxValue,Insecticide_kgha__minValue,Insecticide_kgha__maxValue,Herbicide_kgha__minValue,Herbicide_kgha__maxValue,Fungicide_kgha__minValue,Fungicide_kgha__maxValue,Total_pesticides_kgha__minValue,Total_pesticides_kgha__maxValue,Seed_kgha__minValue,Seed_kgha__maxValue,Organic_estiercol_kgha__minValue,Organic_estiercol_kgha__maxValue,Organic_fermentado_kgha__minValue,Organic_fermentado_kgha__maxValue,Organic_liquido_kgha__minValue,Organic_liquido_kgha__maxValue
sierra,monocrop,CAFÉ (GRANO ORO),permanent,0.01,36.0,0.0,0.0,0.0,7559.872833333334,,,,,,,,,,,,,0.0,0.0,0.0,12.5,0.1,5.0,,,157.0,157.0,,,,,,,11.0,11.0,0.01,28.0,57.272727272727195,2945.4545454545396,0.0,15652.17391304348,,,,,,,,,,,3851.9916,6864.0084,0.25,750.0,0.0,675.0,,,,,0.0,750.0,0.0,7559.872833333334,0.5208333333333334,8.0,0.25,12.5,1.0,1.75,0.0,16.0,0.26818181818181797,16.09285714285714,0.0,7559.872833333334,0.0,6428.571428571428,0.0,666.6666666666667
sierra,monocrop,CAÑA DE AZÚCAR / AZÚCAR (TALLO FRESCO),permanent,0.25,1998.0,0.0,0.0,0.0,8000.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,44.0,44.0,,,,,,,11.0,11.0,0.22,1998.0,15384.615384615385,200000.0,0.0,34782.608695652176,,,,,,,,,,,2832.0108,6864.0084,0.4,857.1428571428571,0.0,705.5881311111111,23.610413653653655,23.610413653653655,42.68036314314315,440.99258194444445,0.4,1146.5807130555556,0.0,8000.0,4.0,7.766990291262135,1.3183333333333334,11.0,4.0,4.0,0.0,11.0,,,0.0,8000.0,,,,
sierra,monocrop,CAÑA DE AZÚCAR / OTROS USOS (TALLO FRESCO),permanent,0.02,10.0,0.0,0.0,0.0,7559.872833333334,,,,,,,,,,,,,0.0,0.0,0.0,15.119745666666667,,,,,291.0,291.0,,,,,,,11.0,11.0,0.0,10.0,194.80519480519496,200000.0,0.0,34782.608695652176,,,,,,,,,,,2832.0108,6864.0084,12.0,33.333333333333336,0.0,647.9890999999999,,,,,0.0,647.9890999999999,0.0,7559.872833333334,0.5,0.5,0.3,10.0,0.5,2.0833333333333335,0.0,15.786412333333333,,,0.0,7559.872833333334,0.0,2993.709642,,
sierra,monocrop,CEBADA,transitory,0.03,7.0,0.0,0.0,0.0,6803.88555,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1,75.0,,,251.0,251.0,,,,,,,3.0,10.0,0.02,22.0,136.363636363636,13636.36363636364,0.0,10434.782608695654,,,,,,,,,,,1447.4865,3993.7619999999997,6.0,412.35670000000005,0.0,400.0,,,54.431084399999996,54.431084399999996,0.0,412.35670000000005,0.0,6803.88555,0.4,10.909090909090908,0.15119745666666667,4.725897920604915,0.6,4.0,0.0,10.909090909090908,0.3787878787878784,10227.27272727273,0.0,6803.88555,0.0,1374.5223333333333,0.0,500.0
sierra,monocrop,CEBOLLA BLANCA,transitory,0.01,1.55,0.0,0.0,0.0,50000.0,,,,,,,,,,,,,0.0,0.0,0.0,1.875,,,,,521.0,521.0,,,,,,,2.0,11.0,0.01,2.0,227.2727272727273,26392.96187683284,0.0,7826.08695652174,,,,,,,,,,,5180.503900000001,10178.9935,1.3333333333333333,907.1847399999999,0.0,453.59237,,,,,0.0,907.1847399999999,0.0,50000.0,0.028571428571428574,16.666666666666668,0.125,16.666666666666668,0.3333333333333333,10.0,0.0,33.333333333333336,,,0.0,50000.0,0.0,4535.9237,,
sierra,monocrop,FREJOL SECO (GRANO SECO),transitory,0.02,3.0,0.0,0.0,0.0,18145.6948,,,,,,,,,,,,,0.0,0.0,0.0,7.142857142857142,0.2,20.0,,,306.0,306.0,,,,,,,2.0,11.0,0.01,40.0,126.26262626262613,6818.1818181818,0.0,6956.521739130435,,,,,,,,,,,1653.741,3993.7619999999997,0.7142857142857143,666.6666666666667,0.0,221.26457073170732,,,25.19957611111111,52.33758115384615,0.0,666.6666666666667,0.0,18145.6948,0.04615384615384615,25.0,0.015119745666666668,33.333333333333336,0.11333333333333334,25.0,0.0,34.333333333333336,0.7575757575757556,181.818181818182,0.0,18143.6948,0.0,40.0,0.0,200.0
sierra,monocrop,FREJOL TIERNO (VAINA),transitory,0.01,4.0,0.0,0.0,0.0,37799.36416666667,,,,,,,,,,,,,0.0,0.0,0.0,10.0,1.0,15.0,,,99.0,99.0,,,,,,,2.0,7.0,0.01,4.0,363.6363636363639,11363.636363636362,0.0,6956.521739130435,,,,,,,,,,,1653.741,3993.7619999999997,6.666666666666667,500.0,0.0,181.436948,,,90.718474,90.718474,0.0,500.0,0.0,37799.36416666667,0.07692307692307693,72.0,0.14285714285714288,41.66666666666667,0.8333333333333334,18.0,0.0,104.65865064,6.81818181818182,322.1590909090913,0.0,37799.36416666667,0.0,907.18474,0.0,200.0
sierra,monocrop,HABA SECA (GRANO SECO),transitory,0.02,1.0,0.0,0.0,0.0,4535.9237,,,,,,,,,,,,,0.0,0.0,0.0,2.5,0.5,4.0,,,56.0,56.0,,,,,,,4.0,10.0,0.02,1.5,267.37967914438525,3636.3636363636397,0.0,10434.782608695654,,,,,,,,,,,1653.741,3993.7619999999997,64.79891,333.33333333333337,0.0,200.0,,,100.0,100.0,0.0,333.33333333333337,0.0,4535.9237,0.5,16.666666666666668,1.0,32.399455,2.1258503401360542,5.0,0.0,32.399455,3.5511363636363593,145.45454545454558,0.0,4535.9237,,,,
sierra,monocrop,HABA TIERNA (VAINA),transitory,0.01,1.5,0.0,0.0,0.0,15119.745666666668,,,,,,,,,,,,,0.0,0.0,0.0,11.363636363636363,0.1,10.0,,,226.0,226.0,,,,,,,2.0,11.0,0.01,3.0,113.636363636364,13636.363636363649,0.0,10434.782608695654,,,,,,,,,,,1653.741,3993.7619999999997,0.5555555555555556,362.873896,0.0,136.077711,90.718474,90.718474,,,0.0,362.873896,0.0,15119.745666666668,0.1,25.0,0.5,11.666666666666666,0.3333333333333333,39.689332375,0.0,39.689332375,0.6198347107438019,307.91788856305,0.0,15119.745666666668,0.0,1209.5796533333335,0.0,400.0
sierra,monocrop,LIMÓN (FRUTA FRESCA),permanent,0.03,2.0,0.0,0.0,0.0,27215.5422,,,,,,,,,,,,,0.0,0.0,0.0,3.6,,,,,71.0,71.0,,,,,,,11.0,11.0,0.0,1.5,254.54545454545502,57851.23966942137,0.0,18260.869565217392,,,,,,,,,,,3851.9916,8855.9988,0.15,1113.6363636363637,0.0,120.95796533333335,,,,,0.0,1113.6363636363637,0.0,27215.5422,0.15,25.0,0.13333333333333333,12.5,0.15,25.0,0.0,50.0,,,0.0,27215.5422,0.0,3000.0,0.0,58.8235294117647
sierra,monocrop,MAIZ DURO CHOCLO (CHOCLO),transitory,0.02,2.0,0.0,0.0,0.0,1943.9673,,,,,,,,,,,,,0.0,0.0,0.0,8.571428571428571,0.02,0.02,,,29.0,29.0,,,,,,,2.0,5.0,0.02,8.0,246.21212121212088,9090.909090909101,0.0,11304.347826086958,,,,,,,,,,,1537.4895,3993.7619999999997,75.59872833333334,453.59236999999996,0.0,647.9891000000001,,,29.940119760479043,29.940119760479043,0.0,907.1847399999999,0.0,1943.9673,0.5988023952095809,16.666666666666668,0.5,20.0,0.5,0.8982035928143713,0.0,22.72155422,0.606060606060606,0.606060606060606,0.0,1943.9673,,,0.0,1.5
sierra,monocrop,MAIZ DURO SECO (GRANO SECO),transitory,0.01,4.0,0.0,0.0,0.0,18143.6948,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.04,60.0,,,516.0,516.0,,,,,,,2.0,10.0,0.01,80.0,45.454545454545,8522.727272727274,0.0,11304.347826086958,,,,,,,,,,,1537.4895,3993.7619999999997,1.0,56699.04625,0.0,56699.04625,1.5,302.39491333333336,100.0,408.23313299999995,0.0,113398.0925,0.0,18143.6948,0.0074055897142857145,150.0,0.04,2000.0,0.18518518518518517,9.090909090909092,0.0,2150.0,0.6087662337662338,3474.5454545454427,0.0,18143.6948,0.0,136.077711,0.0,800.0
sierra,monocrop,MAIZ SUAVE CHOCLO (CHOCLO),transitory,0.01,6.0,0.0,0.0,0.0,18143.6948,,,,,,,,,,,,,0.0,0.0,0.0,18.181818181818183,0.2,11.0,,,675.0,675.0,,,,,,,2.0,11.0,0.01,35.0,35.88516746411484,10909.090909090935,0.0,11304.347826086958,,,,,,,,,,,1537.4895,3993.7619999999997,0.5,1200.0,0.0,635.029318,35.430839002267575,141.7233560090703,11.11111111111111,214.73051320592657,0.0,1200.0,0.0,18143.6948,0.10526315789473684,50.0,0.20833333333333334,41.96573506034737,0.4,41.99929351851851,0.0,50.0,1.4204545454545439,545.454545454544,0.0,18143.6948,0.0,4838.318613333334,0.0,307.6923076923077
sierra,monocrop,MAIZ SUAVE SECO (GRANO SECO),transitory,0.01,4.0,0.0,0.0,0.0,90718.474,,,,,,,,,,,,,0.0,0.0,0.0,20.0,0.0,50.0,,,1762.0,1762.0,,,,,,,2.0,11.0,0.01,40.0,59.09090909090909,11079.54545454545,0.0,11304.347826086958,,,,,,,,,,,1537.4895,3993.7619999999997,0.7559872833333334,2500.0,0.0,2660.0,2.6666666666666665,194.39673,25.0,695.5083006666667,0.0,2660.0,0.0,90718.474,0.04,25.0,0.33333333333333337,25.196850393700785,0.02668190411764706,25.0,0.0,34.01360544217687,0.0,3693.181818181825,0.0,90718.474,0.0,907.18474,0.0,555.5555555555555
sierra,monocrop,MANGO (FRUTA FRESCA),permanent,0.2,2.5,0.0,0.0,0.0,4535.9237,,,,,,,,,,,,,0.0,0.0,0.0,5.0,,,,,11.0,11.0,,,,,,,11.0,11.0,0.25,2.5,1636.3636363636374,6545.4545454545505,0.0,15652.17391304348,,,,,,,,,,,3851.9916,6864.0084,1.0,400.0,0.0,52.0,52.0,52.0,,,0.0,400.0,0.0,4535.9237,0.25,3.0,0.27215542200000004,4.0,,,0.0,6.0,,,0.0,4535.9237,,,0.0,52.0
sierra,monocrop,MANI,transitory,0.04,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.25,1.0,,,25.0,25.0,,,,,,,3.0,11.0,0.04,1.38,131.75230566534927,2727.2727272727298,0.0,10434.782608695654,,,,,,,,,,,891.9968000000001,2647.992,2.5,212.76595744680853,0.0,725.747792,302.39491333333336,302.39491333333336,,,0.0,729.747792,0.0,0.0,0.13636363636363635,6.666666666666667,1.0,20.0,,,0.0,22.0,1.0330578512396693,13.63636363636364,,,,,,
sierra,monocrop,MARACUYÁ (FRUTA FRESCA),permanent,0.11,2.0,0.0,0.0,0.0,249.4758035,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,17.0,17.0,,,,,,,11.0,11.0,0.09,2.0,750.0,25000.0,0.0,13846.153846153846,,,,,,,,,,,3851.9916,6864.0084,0.6,272.155422,0.0,625.0,,,,,0.0,851.796185,0.0,249.4758035,0.5,60.0,0.5,16.0,11.11111111111111,60.0,0.0,120.0,,,0.0,249.4758035,,,0.0,5.0
sierra,monocrop,NARANJA (FRUTA FRESCA),permanent,0.07,2.0,0.0,0.0,0.0,4535.9237,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,22.0,22.0,,,,,,,11.0,11.0,0.2,14.112,1136.363636363635,34150.08964398532,0.0,18260.869565217392,,,,,,,,,,,3851.9916,8855.9988,100.0,986.0703695652173,0.0,212.58503401360545,200.0,200.0,141.7233560090703,200.0,0.0,986.0703695652173,0.0,4535.9237,0.25,15.217391304347826,1.417233560090703,8.0,0.5,5.434782608695652,0.0,22.82608695652174,,,0.0,4535.9237,0.0,3239.9455000000003,0.0,1200.0
sierra,monocrop,ORITO (FRUTA FRESCA),permanent,10.0,10.0,0.0,0.0,0.0,90.718474,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,26.0,26.0,,,,,,,11.0,11.0,0.26,20.0,181.81818181818178,12587.412587412575,0.0,26153.846153846152,,,,,,,,,,,2294.5065000000004,8375.2513,22.6796185,22.6796185,,,,,,,0.0,22.6796185,0.0,90.718474,1.5,10.2,1.0,3.0,2.0,2.0,0.0,10.2,,,0.0,90.718474,,,,
sierra,monocrop,OTROS PERMANENTES,permanent,0.01,110.0,0.0,0.0,0.0,75296.33342,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,,,,1175.0,1175.0,,,,,,,11.0,11.0,0.01,110.0,120.0,109090.90909090919,0.0,15652.17391304348,,,,,,,,,,,3851.9916,6864.0084,1.0,4535.9237,0.0,1209.5796533333335,5.0,416.6666666666667,10.0,625.0,0.0,4535.9237,0.0,75296.33342,0.125,66.66666666666667,0.125,40.0,0.2777777777777778,100.0,0.0,125.0,,,0.0,45359.237,0.0,75296.33342,0.0,3333.3333333333335
sierra,monocrop,OTROS TRANSITORIOS,transitory,0.01,30.0,0.0,0.0,0.0,136077.711,,,,,,,,,,,,,0.0,0.0,0.0,60.0,0.1,40.0,,,1570.0,1570.0,,,,,,,0.0,11.0,0.0,30.0,34.090909090909,119318.18181818198,0.0,10434.782608695654,,,,,,,,,,,1653.741,3993.7619999999997,0.25,9071.8474,0.0,1814.36948,1.7094017094017095,544.310844,0.4724920520833334,290.0,0.0,9071.8474,0.0,136077.711,0.030239491333333337,125.0,0.18899682083333336,56.699046249999995,0.06666666666666667,60.478982666666674,0.0,125.0,0.45454545454545503,6969.696969696977,0.0,136077.711,0.0,10000.0,0.0,1200.0
sierra,monocrop,PALMA AFRICANA (FRUTA FRESCA),permanent,34.9272,34.9272,0.0,0.0,0.0,240.0,,,,,,,,,,,,,0.0,0.0,0.0,4.0,,,,,40.0,40.0,,,,,,,11.0,11.0,1.764,490.0,4000.0,50909.090909091006,0.0,0.0,,,,,,,,,,,567.9936,1960.0096000000003,2.6666666666666665,1230.0,0.0,300.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1230.0,0.0,240.0,0.03,3.0,0.10666666666666667,8.0,0.2,0.714375,0.0,9.858125,,,,,0.0,240.0,0.0,3.8711111111111114
sierra,monocrop,PALMITO (TALLO FRESCO),permanent,,,0.0,0.0,0.0,9071.8474,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,,,35.0,35.0,,,,,,,11.0,11.0,0.5,200.0,60.60606060606066,9390.0,0.0,0.0,,,,,,,,,,,3851.9916,6864.0084,3.0,600.0,0.0,150.0,,,,,0.0,600.0,0.0,9071.8474,0.1,3.0,0.0044444444444444444,8.0,,,0.0,8.0,,,0.0,9071.8474,0.0,272.155422,0.0,120.0
sierra,monocrop,PAPA,transitory,0.01,57.0,0.0,0.0,0.0,36287.3896,,,,,,,,,,,,,0.0,0.0,0.0,23.25581395348837,0.0,100.0,,,669.0,669.0,,,,,,,3.0,11.0,0.0,57.0,568.1818181818187,81818.1818181818,0.0,10434.782608695654,,,,,,,,,,,1653.741,5272.5,0.07257477920000001,2500.0,0.0,1295.9782000000002,0.75,75.59872833333334,0.75,500.0,0.0,2500.0,0.0,36287.3896,0.08754385964912281,144.0,0.16666666666666666,29.58211108695652,0.025199576111111115,64.28571428571429,0.0,144.0,0.0,63636.363636363596,0.0,36287.3896,0.0,9071.8474,0.0,555.5555555555555
sierra,monocrop,PIÑA (FRUTA FRESCA),permanent,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,11.0,11.0,,,20420.4545454546,20420.4545454546,0.0,0.0,,,,,,,,,,,3851.9916,6864.0084,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,
sierra,monocrop,PLÁTANO (FRUTA FRESCA),permanent,0.04,5.0,0.0,0.0,0.0,3200.0,,,,,,,,,,,,,0.0,0.0,0.0,6.80388555,70.0,70.0,,,123.0,123.0,,,,,,,11.0,11.0,0.01,5.0,207.66035994462388,54545.45454545449,0.0,29565.21739130435,,,,,,,,,,,2294.5065000000004,8375.2513,10.0,302.39491333333336,0.0,170.09713875,,,,,0.0,302.39491333333336,0.0,3200.0,0.25,8.571428571428571,0.39999999999999997,15.0,0.5,1.417233560090703,0.0,15.0,4454.545454545452,4454.545454545452,0.0,3200.0,,,0.0,80.0
sierra,monocrop,QUINUA,transitory,0.49,1.5,0.0,0.0,0.0,5669.904625,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.5,4.0,,,41.0,41.0,,,,,,,4.0,7.0,0.04,1.5,239.23444976076576,5454.54545454546,0.0,10434.782608695654,,,,,,,,,,,1653.741,3993.7619999999997,71.61984789473685,277.7096142857143,0.0,90.718474,,,,,0.0,277.7096142857143,0.0,5669.904625,0.20408163265306123,14.174761562500002,0.6666666666666666,0.6666666666666666,,,0.0,14.174761562500002,3.084415584415585,113.63636363636401,0.0,5669.904625,0.0,5.669904625,0.0,5.405405405405405
sierra,monocrop,TABACO,transitory,711.0,711.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,2.0256410256410255,2.0256410256410255,,,,,1.0,1.0,,,,,,,6.0,6.0,702.0,702.0,1565.3974358974358,1565.3974358974358,10434.782608695654,10434.782608695654,,,,,,,,,,,3101.0014,3101.0014,,,101.28205128205128,101.28205128205128,405.12820512820514,405.12820512820514,202.56410256410257,202.56410256410257,708.974358974359,708.974358974359,0.0,0.0,5.512820512820513,5.512820512820513,2.0256410256410255,2.0256410256410255,14.179487179487179,14.179487179487179,23.74358974358974,23.74358974358974,,,,,,,,
sierra,monocrop,TOMATE DE ÁRBOL (FRUTA FRESCA),permanent,0.01,1.5,0.0,0.0,0.0,45359.237,,,,,,,,,,,,,0.0,0.0,0.0,24.0,,,,,94.0,94.0,,,,,,,11.0,11.0,0.01,2.0,454.5454545454547,44545.45454545454,0.0,10434.782608695654,,,,,,,,,,,3851.9916,6864.0084,50.0,2061.7835,0.0,250.0,,,30.239491333333334,2061.7835,0.0,4123.567,0.0,45359.237,0.25,50.0,0.5,15.0,0.25,40.0,0.0,80.0,,,0.0,45359.237,,,0.0,160.0
sierra,monocrop,TOMATE RIÑON,transitory,0.02,3.5,0.0,0.0,0.0,70440.22687058825,,,,,,,,,,,,,0.0,0.0,0.0,256.25,1.0,1.0,,,191.0,191.0,,,,,,,0.0,11.0,0.01,3.5,1818.1818181818198,204545.45454545418,0.0,10434.782608695654,,,,,,,,,,,5180.503900000001,8375.2513,0.888888888888889,1562.5,0.0,375.0,5.172413793103448,226.796185,1.133980925,604.7898266666667,0.0,1562.5,0.0,70440.22687058825,0.15,42.857142857142854,0.30864197530864196,25.0,0.16666666666666669,69.78344153846155,0.0,312.5,22.727272727272734,22.727272727272734,0.0,70440.22687058825,0.0,22679.6185,0.0,700.0
sierra,monocrop,TRIGO,transitory,0.05,18.0,0.0,0.0,0.0,27215.5422,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.25,10.0,,,68.0,68.0,,,,,,,4.0,9.0,0.05,20.0,272.7272727272728,3865.1824366110072,0.0,10434.782608695654,,,,,,,,,,,1447.4865,3993.7619999999997,45.359237,453.59237,0.0,424.92917847025495,1172.093023255814,1172.093023255814,1.0,68.0388555,0.0,1172.093023255814,0.0,27215.5422,0.9448223733938019,7.5,0.4,17.006802721088434,0.3,4.166666666666667,0.0,21.258503401360542,3.699788583509512,272.72727272727303,0.0,27215.5422,0.0,12.5,,
sierra,monocrop,YUCA,transitory,0.01,3.0,0.0,0.0,0.0,4535.9237,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,48.0,48.0,,,,,,,0.0,11.0,0.01,2.5,113.63636363636374,28409.090909091003,0.0,10434.782608695654,,,,,,,,,,,1653.741,3993.7619999999997,36.2873896,90.718474,0.0,181.436948,,,,,0.0,181.436948,0.0,4535.9237,0.4,5.714285714285714,1.0,8.0,,,0.0,8.0,,,0.0,4535.9237,,,,
